date,dax,djia,nasdaq,snp,stoxx50,vixcls
2010-08-09,0.014692596322631646,0.0042418151138192695,0.007524665046172885,0.005483064011406524,0.01724507634274075,0.01839926402943881
2010-08-10,-0.010288761413140168,-0.005094053043579905,-0.012369407739026061,-0.005967405072993426,-0.009638272894783473,0.010388437217705437
2010-08-11,-0.02102687230065614,-0.024935521243864,-0.030098781095704297,-0.028178765041525722,-0.027092702001466407,0.13500223513634335
2010-08-12,-0.003071122450755026,-0.005673075149848494,-0.008312783930579548,-0.005378749443292308,-0.0012149852089887725,0.013391098857818085
2010-08-13,-0.004035709901239137,-0.0016278958408287858,-0.007665739770295499,-0.004023574035265098,-0.0044545335330707925,0.019821220365332293
2010-08-16,2.6130488121722806e-05,-0.00011070643023869398,0.003860232013731313,0.00012045865184151516,-0.0038541829850460285,-0.005335365853658458
2010-08-17,0.015682674572118582,0.010079571400010368,0.012635868553856566,0.012192215845243437,0.014601803894514598,-0.06781609195402305
2010-08-18,-0.0032369559353605526,0.0009312483232140067,0.002833301726756554,0.0014827786096358597,-0.003298411870813145,0.010686395396629633
2010-08-19,-0.017971969548835176,-0.013857186229381147,-0.01658618080639207,-0.016935391920922638,-0.01965796168445344,0.07523383489223257
2010-08-20,-0.01151740429382353,-0.0056069191671350715,0.00037176576709718745,-0.0036630290914949626,-0.011603666427887127,-0.03593040847201223
2010-08-23,0.0009575098499670087,-0.003838987601931465,-0.009235019868081618,-0.0040403066543293065,0.006376791098092971,0.006669282071400717
2010-08-24,-0.012555538685712575,-0.013166361385677172,-0.016609268691064938,-0.014512432747795012,-0.0174005379762604,0.07014809041309444
2010-08-25,-0.006055143571033206,0.0019530374255294358,0.00837195771475141,0.0032893428051439244,-0.010380463330131429,-0.0276766205389658
2010-08-26,0.002217150266971668,-0.0073806720013289695,-0.010669937327284273,-0.007684786122000409,0.007532655073896555,0.025093632958801626
2010-08-27,0.006526735112406978,0.016507506962202045,0.01649129555196205,0.016586768282706776,0.00899930797345716,-0.10668615272195836
2010-08-30,-0.006512965771102386,-0.0138828465735501,-0.01562938565521388,-0.01471920880381472,-0.0052388577514748125,0.1128834355828221
2010-08-31,0.0021666390967480798,0.0004984407937307367,-0.002801899121805951,0.0003907943244529921,0.002438261859685875,-0.04263138552002943
2010-09-01,0.026780386423156832,0.0254375566111138,0.02971105336176838,0.02950462132808873,0.03519703796284901,-0.0829174664107486
2010-09-02,-8.186196486237307e-06,0.004930135960855564,0.010643832832611944,0.009080836299370842,-2.949209449154555e-05,-0.029300962745918757
2010-09-03,0.00834504765603783,0.012386516006930748,0.015336289310792672,0.01321900221746275,0.011431995431070208,-0.08106942647692983
2010-09-07,-0.0027271419714548495,-0.010264163446962127,-0.01112931482932289,-0.011471189835572382,-0.0069440899483589336,0.11684655091506335
2010-09-08,0.0076088002493663875,0.004479327208715134,0.009045368926408726,0.006438699094112543,0.009434716639381335,-0.02310924369747902
2010-09-09,0.009259572572093422,0.002717862853312214,0.003288587317894276,0.004832290465807132,0.010730555942362274,-0.018924731182795806
2010-09-10,-0.001084943868749244,0.004563437417875571,0.0028083485992349555,0.004863332733231918,-0.0007295889023666291,-0.035949145111793035
2010-09-13,0.007548172474449721,0.007776177403022944,0.019277755603418933,0.011130615523951004,0.008869284228596452,-0.03547066848567515
2010-09-14,0.0021926990223206655,-0.001672935481232929,0.001776279173331119,-0.0007131188010386369,0.0005026316621907778,0.01650165016501637
2010-09-15,-0.002157634108912232,0.004392749527344364,0.005044195661187079,0.003541138243678077,-0.004314980785518618,0.02504638218923949
2010-09-16,-0.001951528021449156,0.0020902461350735813,0.0008386195500729166,-0.0003643435694442587,-0.003489170910927264,-0.017194570135746767
2010-09-17,-0.006382779295722729,0.0012288569900742452,0.005366376641702031,0.0008268560915183354,-0.00978233539105644,0.013351749539594948
2010-09-20,0.013659193784663515,0.013741758544193905,0.017369060049624352,0.015209797099417388,0.016428626944461566,-0.023171285779191364
2010-09-21,-0.002954938656672068,0.0006890847844145398,-0.0027506143420586993,-0.0025640207051630393,-0.002897192044008401,0.03953488372093039
2010-09-22,-0.010779177469587786,-0.0020184594271144274,-0.00629963538112055,-0.0048254925161528295,-0.014950538822860127,0.007158836689038051
2010-09-23,-0.0038045845989570504,-0.0071596453662896575,-0.0031997476358237575,-0.008331340373092244,-0.005143877947348496,0.060417592181252644
2010-09-24,0.018366236204491848,0.018554872669364064,0.023265161139848,0.021194392870525602,0.019769113121147264,-0.09049015500628399
2010-09-27,-0.0030817313562292448,-0.004440015988472101,-0.0048084390100220364,-0.005667432552981189,-0.005879481514636131,0.03823122984799632
2010-09-28,-0.00044598534755324604,0.004263729031127816,0.004143890722357879,0.0048503859661404025,-0.0006159069534092954,0.0026619343389531203
2010-09-29,-0.004647785918470704,-0.002105275465324352,-0.0012733407385079332,-0.0025877591067353656,-0.007896632719469499,0.028761061946902533
2010-09-30,-0.00286539642311745,-0.004358952127679783,-0.0033409389213333585,-0.0030837219795710746,-0.0017473904145907104,0.019354838709677358
2010-10-01,-0.0028383559441506057,0.003858888654806325,0.0008992083554104635,0.004416438149671853,-0.005455071339785622,-0.050632911392405
2010-10-04,-0.012417591846066167,-0.0072403025074586624,-0.011064000843614918,-0.008034932544972562,-0.011668841281585629,0.04577777777777792
2010-10-05,0.013305726005292229,0.017993242141517207,0.023591207380690316,0.020861340857339927,0.02130307756845129,-0.07522311942201443
2010-10-06,0.00883227200729153,0.002095134875261362,-0.007988134733262542,-0.0006720043075597593,0.007772149433560749,-0.012408088235294268
2010-10-07,0.0008802834785750502,-0.0017387783454191341,0.0012643595100785276,-0.0016465184856065962,0.002474778057554028,0.0032573289902280145
2010-10-08,0.0024568686715793486,0.0052883927036659895,0.0076520619871294215,0.006122277462986103,-0.0005202775364825385,-0.03942486085343222
2010-10-11,0.002835470426955977,0.0003506456955855164,0.00017492995798917832,0.00014583701368908741,0.0015401712140430401,-0.08450024142926127
2010-10-12,-0.0007829359464056607,0.000913736282670774,0.006489467930643089,0.003818757256558447,-0.0050076606774952515,-0.0015822784810126667
2010-10-13,0.020612063888214793,0.006867235700601881,0.009640541768115796,0.007121020249775345,0.023345059533459445,0.007395668251452658
2010-10-14,0.0032247937585871966,-0.00013606291495626976,-0.0023963727497726683,-0.0036413862043912504,-0.001563057127461298,0.042475091767173456
2010-10-15,0.005736364998717658,-0.0028653691944022786,0.013710442971577974,0.002027484755095399,0.0019533074496391745,-0.04275653923541234
2010-10-18,0.003747528415317891,0.0073137272008800824,0.004816119729127433,0.0072437449964553036,0.0031918319683279517,0.0031529164477139826
2010-10-19,-0.003980576228162058,-0.014812894708167157,-0.01762029562720646,-0.01587725065139378,-0.004697021502011345,0.08067050811943433
2010-10-20,0.005216681786957,0.011781955165723001,0.0083875099657309,0.010524075604616323,0.005001160108238922,-0.040717401841977696
2010-10-21,0.013251483027034716,0.003475035217837652,0.0009278254974902644,0.0017739086226504774,0.01079074275620906,-0.0262758969176351
2010-10-22,-0.000782016996342616,-0.0012569555124647414,0.008017324122890912,0.0023892582787754524,-0.0029664082671452263,-0.025428126621691693
2010-10-25,0.005051608544568209,0.002828660812636663,0.004622187511675868,0.0021469715441615467,-0.0007864351012493165,0.05697550585729494
2010-10-26,-0.003827286100193228,0.00048460514728065895,0.002585439005410528,1.688568013724634e-05,-0.005282962481249931,0.018639798488664816
2010-10-27,-0.0069248852929257865,-0.003865870700174301,0.002390579751157196,-0.0026905839543547305,-0.009414292021719173,0.024233432245301723
2010-10-28,0.004153438641899987,-0.0011081940862052164,0.001641901753545838,0.0011248493002813387,0.005693784395429224,0.008208594881699671
2010-10-29,0.000923438003927135,0.0004084991313029196,1.587121092727628e-05,-0.00043928684997274203,-0.00018978502932531782,0.015325670498084198
2010-11-01,0.0005286396517920622,0.0005513233245693083,-0.0010248918566132525,0.0009465332982900865,-0.0029033529218146503,0.029716981132075437
2010-11-02,0.007486940983716606,0.005761959449028353,0.011449805573376715,0.007759284149684742,0.008559161489173572,-0.011910215300045768
2010-11-03,-0.0054867076640982,0.0023604269875729944,0.002664277348003674,0.0036780542394789784,-0.01068856029622911,-0.0931849791376913
2010-11-04,0.017662990638019238,0.019590496346639563,0.01459296362518181,0.01928286316073291,0.018968915072934633,-0.053169734151329195
2010-11-05,0.0028969788024277854,0.0008080772556555704,0.0006362730349926959,0.003922752992119749,-0.002836281315671818,-0.014038876889848728
2010-11-08,-0.000547836145386893,-0.003254104632804067,0.00041491946750205067,-0.002120957744343066,-0.0027747380556303325,0.0016429353778750766
2010-11-09,0.005527006740241536,-0.005267878292479655,-0.006616177467803741,-0.00805230002043733,0.007908036481824476,0.043193001640240425
2010-11-10,-0.010013570563878416,0.000906871042368973,0.0061647180716566385,0.004376081172716262,-0.015467150061918788,-0.03197064989517817
2010-11-11,0.0005313090911218676,-0.006510537054204901,-0.009019772426661743,-0.004242126646571309,-0.005168771316046539,0.00920411478072558
2010-11-12,0.0016657777437547594,-0.008022576608983978,-0.014599791317619903,-0.011808492130023551,-0.0031046824655222016,0.1056866952789699
2010-11-15,0.008249929859374339,0.0008389172947222967,-0.001743259326262403,-0.001217435684725765,0.009219013271150267,-0.019893255701115997
2010-11-16,-0.018693153405299867,-0.015931995117772546,-0.01749527762939318,-0.01620541348361515,-0.02340919873863012,0.1178217821782177
2010-11-17,0.005527279327566692,-0.0014169834444596185,0.0024981058611759366,0.0002121628793163577,0.007523961668118195,-0.03631532329495113
2010-11-18,0.019707263128367014,0.015747863152805186,0.015504740225182001,0.015357312994466854,0.0187426516995719,-0.13832720588235303
2010-11-19,0.0016744376524087112,0.0019961430955099946,0.0014795637706799258,0.002540373154185316,-0.003320215907791857,-0.037866666666666715
2010-11-22,-0.0031416444115438535,-0.0022287335205897207,0.005519952327198485,-0.001575366150306623,-0.012060113502591618,0.018292682926829285
2010-11-23,-0.017157571162000562,-0.012721648009649922,-0.014640511807643586,-0.0142840333313774,-0.025631019354175222,0.12302667392487732
2010-11-24,0.017718091722594975,0.013673894079317295,0.019307067053867533,0.014922968247151669,0.006808099016727187,-0.051866214251090614
2010-11-26,0.0036900518361557832,-0.008528449602739241,-0.003365966846307855,-0.007468562756494768,-0.0076359340567803136,0.13599182004089982
2010-11-29,-0.022048504367215283,-0.003550337552153948,-0.003685092395752876,-0.0013788582200331412,-0.0244797150688022,-0.03105310531053096
2010-11-30,-0.0014153513222213698,-0.004204545945405758,-0.01068817422242696,-0.006070216996108546,-0.007104964597631991,0.09335810496980956
2010-12-01,0.026633760799178674,0.02269310365082622,0.020494491063628884,0.02161695475902703,0.026737229211491798,-0.09260832625318605
2010-12-02,0.01324958262644138,0.009473344398502448,0.01173602209044744,0.012818562514781418,0.0218672359229255,-0.09222846441947563
2010-12-03,-0.0014214145654518617,0.0017319994376023828,0.004694928001200749,0.0026032368623825075,0.00035953247781495,-0.07117070654976787
2010-12-06,0.0009585400381582065,-0.0017483093414949469,0.0013351396711005492,-0.0012982388080698959,-0.004467358090708862,0.0005552470849528035
2010-12-07,0.006834581055341626,-0.0002666980472356695,0.0013757912025464947,0.000515080288586045,0.01183411654375166,-0.0016648168701443034
2010-12-08,-0.003718990735361749,0.0011726494579764601,0.0041062009247916365,0.003701760163432155,0.005783612128786864,-0.013896609227348478
2010-12-09,-0.001678638048530079,-0.0002128734365910434,0.0028783249219259677,0.0038427483054028766,0.007719189903418133,-0.027621195039458812
2010-12-10,0.006032280283474911,0.0035409438932254567,0.007975830969176423,0.0060016415247363675,-0.0004153651784938317,0.02086956521739136
2010-12-13,0.0033142523316607164,0.0015984877286239207,-0.0047886010499346154,4.8320702064064136e-05,0.00557841890672961,-0.0034071550255535543
2010-12-14,-0.0002831305363925063,0.004198295393756268,0.0010705354066260497,0.0009109564480331844,0.0022063006692170095,0.0034188034188034067
2010-12-15,-0.0015695399655368814,-0.0016616778171116842,-0.003995859572511473,-0.00512245280178103,-0.010410019258678127,0.01873935264054527
2010-12-16,0.001144435778914099,0.0036465532089988706,0.00767611749207453,0.006185095183651512,0.0049084518321005355,-0.030657748049052413
2010-12-17,-0.0059719986881804354,-0.0006382889318868878,0.002146092751091233,0.0008368043352755539,-0.008437057241011403,-0.07360552041403112
2010-12-20,0.0051772518228467845,-0.0011991281530169262,0.002493440361528876,0.002548353107022283,0.0061840443680099,0.01862197392923659
2010-12-21,0.00846182075780666,0.004794358798945408,0.006812469843318958,0.006030102531773718,0.013302956229452434,0.0048750761730651515
2010-12-22,-0.0014227643253343913,0.002282989019822379,0.0014506891355094975,0.0033795553013784563,-0.002558266460982672,-0.06306852637962401
2010-12-23,-0.0014473821312205315,0.001211126071876567,-0.0022009829922065016,-0.0016443281560064582,-0.0017806697059685739,0.06601941747572804
2010-12-27,-0.012321306507788954,-0.0015950210892967664,0.0006264713155033075,0.0006126968241970676,-0.013269242223693745,0.07285974499089276
2010-12-28,0.00019655301581500417,0.0017749642809610222,-0.0016459289712257297,0.0007713241486699829,-0.0007818691574349446,-0.008488964346349825
2010-12-29,0.0033519480029702287,0.0008500548541880981,0.001520928159717494,0.001009144933221462,0.0059943811586147255,-0.013698630136986245
2010-12-30,-0.011618986501538697,-0.0013525600505334134,-0.0014810857805468425,-0.001508218860643673,-0.012033500012554432,0.01388888888888884
2011-01-03,0.010926846621901465,0.008733152286495738,0.010717331791581852,0.01112187962634792,0.011538806910477373,0.005136986301369939
2011-01-04,-0.0020587511864893493,0.0017505034380824736,-0.0038156951921910487,-0.0013130618746926004,0.0016693456480756375,-0.01306076093128905
2011-01-05,-0.005093690424254116,0.002712297718984402,0.007813501538461498,0.005007170717486353,-0.0036671268897554565,-0.020713463751438455
2011-01-06,0.005990114160635551,-0.00218206250916686,0.0028458079118660606,-0.00212295769469939,0.0008786938846849779,0.02232667450058745
2011-01-07,-0.004805675136559162,-0.0019277769699994618,-0.002479794849731154,-0.0018447823874668812,-0.00986520141078262,-0.014942528735632066
2011-01-10,-0.01306590063073998,-0.003195746357767093,0.0017128508875143833,-0.001376327172630698,-0.01686819798807082,0.023337222870478236
2011-01-11,0.012324489544039752,0.0029585250568713306,0.0033348211967625385,0.003725126993502803,0.012937982278745874,-0.03705815279361446
2011-01-12,0.01832582027197671,0.007159133561827291,0.007545558393954099,0.009007580487847333,0.02950368522800506,-0.038484310242747344
2011-01-13,0.0008954979773783123,-0.0020024803953688775,-0.000745265986150434,-0.0017107461093028853,0.012681005117252564,0.00923645320197064
2011-01-14,8.343785629216782e-05,0.0047289433212849286,0.00731549843515511,0.007384542224523782,0.00163937166304029,-0.056741915802318466
2011-01-18,0.009575024115334285,0.004288468302689141,0.0038290018554707483,0.0013764111949552404,0.00863587722446102,0.02652005174644234
2011-01-19,-0.008495954663823468,-0.0010677246218833147,-0.014639257214003942,-0.010115655200450102,-0.007421224099414481,0.09073724007561434
2011-01-20,-0.008258044594534053,-0.00021058544794982925,-0.007731113384202737,-0.0012949590793667198,0.001251782631776388,0.03928365106874643
2011-01-21,0.005431155392856102,0.004147920950100081,-0.005454296612893761,0.00241354566718055,0.014736572869438858,0.0266814897165093
2011-01-24,0.0007575445894025812,0.009154409798993957,0.01041442387688507,0.005836280157455631,0.0028614132793738367,-0.04439631835408775
2011-01-25,-0.0012394650611453617,-0.00027787617985886026,0.0006255454248673686,0.0002634625584563288,-0.007143202748031596,-0.0033994334277619442
2011-01-26,0.00968129160681519,0.0006888092869705709,0.007446906316079804,0.004220907055616729,0.003380914030777671,-0.05400795906765199
2011-01-27,0.003960796033847247,0.0003662483682296269,0.005760185800328443,0.0022443056143837126,0.007402829989189952,-0.02944711538461553
2011-01-28,-0.007376099830435079,-0.013855899701600505,-0.024821482854801347,-0.017852526512266986,-0.011914078769127867,0.24086687306501564
2011-01-31,-0.003564766809586284,0.005770570284660437,0.004909090258727655,0.0076625579865294835,-0.00016925457573047087,-0.025449101796407136
2011-02-01,0.015088709583322535,0.012464795192119071,0.01892901748227338,0.016693598640459717,0.018005023684952937,-0.09728622631848449
2011-02-02,-8.352943282052827e-05,0.0001502945954665602,-0.0005924280165867657,-0.00272251783247468,0.001958850703711823,-0.01871809415768566
2011-02-03,0.0013934735460694458,0.0016849435316637074,0.0015710964326312027,0.0023541996209659466,-0.005712470966213412,-0.035260115606936426
2011-02-04,0.003131885828780989,0.0024780286264645124,0.005599433038161905,0.002884262159912998,0.002570514682307401,-0.0455362492510486
2011-02-07,0.00934149038959764,0.005745834260522775,0.005304568208600147,0.0062401718181062105,0.009320086824305074,0.021971123666038928
2011-02-08,0.005439618810916036,0.005880832477888065,0.004691130013725342,0.0041847517493251996,0.0037345417474214937,-0.028869778869778928
2011-02-09,-0.0003195760244401047,0.0005509011811837272,-0.0028529990025930596,-0.00278576530529262,-0.0035759681183236136,0.003795066413662118
2011-02-10,0.0026471995600849674,-0.0008659889349356131,0.0004947466239131337,0.000749492759563708,-0.0019594094150156005,0.013862633900441068
2011-02-11,0.004212429349516933,0.0035954439595249355,0.006805350511015051,0.005507371396231697,-0.0004362077383140983,-0.02486016159105031
2011-02-14,0.0034498707574444065,-0.0004130390863267275,0.0027549942915827685,0.0023849241566127333,-0.0019773518325937323,0.016571064372211675
2011-02-15,0.000461041860136735,-0.003386871294269622,-0.004554140775414273,-0.0032349106631179847,0.004002172843795115,0.02633228840125401
2011-02-16,0.0019269849791145877,0.005032476278963749,0.007563235779700417,0.006257434761353986,0.01038124951488184,0.02138057422113615
2011-02-17,-0.0011855521399435354,0.002438908819639929,0.0021305577918349083,0.0030756915754364123,0.0008557104910464908,-0.007775119617224768
2011-02-18,0.0028762764040626276,0.005935178045482603,0.0008369436620963011,0.0019247225860843376,0.0011290310963367745,-0.009644364074743783
2011-02-22,-0.014603842045019744,-0.014402095107434731,-0.027357585822093466,-0.02052856553168947,-0.02759775814863108,0.26597687157638483
2011-02-23,-0.016909549057214313,-0.008762106419440308,-0.012128025825522193,-0.006111960530777338,-0.009522967709642671,0.06394230769230758
2011-02-24,-0.00890947337265069,-0.0030795431735324286,0.0054755662175607345,-0.0009943766071095483,-0.0019594571605450195,-0.03660189787618606
2011-02-25,0.007667053081831465,0.005133214152545751,0.015760308464337625,0.010550516233988505,0.012169737659533109,-0.09849906191369617
2011-02-28,0.012129135837575244,0.007904871415203019,0.0004386727957084169,0.005561085835223301,0.009403644803695377,-0.04526534859521314
2011-03-01,-0.00674063025091709,-0.013767023912933496,-0.01612356373663537,-0.01573967801604148,-0.009896839168122451,0.14495912806539502
2011-03-02,-0.005839393232827228,0.0007281688321558732,0.0038942490685334175,0.0016152006545580022,-0.008202398990353577,-0.01475487862922431
2011-03-03,0.006244129504789697,0.01586173576201122,0.01843836610646421,0.017219002029837727,0.0035284374838131516,-0.10144927536231874
2011-03-04,-0.006512637663921961,-0.007204998335402002,-0.005027286582631074,-0.007378037982796792,-0.006755957102679289,0.02473118279569886
2011-03-07,-0.0023638337672419185,-0.006561248818202414,-0.014019628930369121,-0.008341232108246999,-0.006022016428124832,0.08394543546694666
2011-03-08,0.0003937240283977683,0.010285301789334733,0.007335343020813179,0.00892273358780149,0.0047758425515673775,-0.04065827686350432
2011-03-09,-0.004598931574723575,-0.00010561641379724929,-0.005079977329423779,-0.0013617028593394531,-0.0035002869787746915,0.020181634712411523
2011-03-10,-0.00963430871290416,-0.01870775495131949,-0.01842482212373353,-0.018870952426918386,-0.00864707832918099,0.08209693372898119
2011-03-11,-0.011552962202415862,0.004988901369665344,0.005401695245487392,0.007080513706332114,-0.008897695723642407,-0.0822669104204754
2011-03-14,-0.016452125140937524,-0.004254278613843532,-0.005391103812090847,-0.006049325163745234,-0.011002683932452517,0.05229083665338652
2011-03-15,-0.03188896601841207,-0.011484899076503297,-0.012454745280839008,-0.011200348530916449,-0.02381049589681916,0.15097018457169908
2011-03-16,-0.020130438208279533,-0.02042273648617865,-0.01893654273110179,-0.019494948861799366,-0.022613304399127898,0.20888157894736836
2011-03-17,0.02195940373507277,0.013888390182655641,0.007348606514889999,0.013398228894571318,0.02385674260211057,-0.10306122448979582
2011-03-18,0.0011296612124855887,0.007128034871020761,0.0028906404879871506,0.004310201712304007,0.0023150842750334633,-0.07318923018581724
2011-03-21,0.022765772947459073,0.015011211267532465,0.018315511175226007,0.014985846408680281,0.024421580309062385,-0.15671031096563015
2011-03-22,-0.00515687831150935,-0.001487171933605702,-0.0030533788734039558,-0.0035505668465681817,-0.002104306079692808,-0.019408054342552106
2011-03-23,0.0034626283932144286,0.005607099033419827,0.0053765388677338155,0.002913979255756871,0.004007279289795829,-0.05145967342899549
2011-03-24,0.01897726918405329,0.006994862020796688,0.01412736623346511,0.009340748366686746,0.015194192128295203,-0.06103286384976536
2011-03-25,0.0018431726260073056,0.00411076201650773,0.002426578226029985,0.0031611371596607096,0.00053270315437981,-0.0050000000000000044
2011-03-28,-0.0011128101843922433,-0.0018583359142153588,-0.004513254078918449,-0.002747836706771034,0.0011781322997068688,0.085427135678392
2011-03-29,-0.0006038572557769406,0.006651146246575923,0.009598327761834557,0.00706004504426283,-0.0013140285947589314,-0.06584362139917699
2011-03-30,0.01769572770750738,0.005831136823285066,0.007218331805897815,0.006684706689502828,0.008763525607252687,-0.024779735682819326
2011-03-31,-0.002244509925389271,-0.002500271818145383,0.0015413585254508977,-0.0018295017404008629,-0.008694211192109669,0.0016939582156971777
2011-04-01,0.01966963517292819,0.0046258526632056984,0.003067175508502773,0.004962987878062375,0.017867268851431195,-0.01916572717023679
2011-04-04,-0.0006239692921102824,0.001883418750216137,-0.00014703075193245319,0.00034520979898289283,-0.002389478685344004,0.005747126436781658
2011-04-05,-2.7899761797511857e-06,-0.0004943441157033712,0.0007170540702878814,-0.0001800550698120018,-0.0016510118459425183,-0.014285714285714235
2011-04-06,0.005546771313398313,0.0026504657907251428,0.003091916774717207,0.002183677381629945,0.006953675844875384,-0.020289855072463836
2011-04-07,-0.005035277173852215,-0.0013889203532700956,-0.0013144326816075802,-0.0015200060954518868,-0.0026216023841425518,0.012426035502958621
2011-04-08,0.0053268433000135396,-0.002372412439580973,-0.005622025936311004,-0.0040044438811523975,0.007075629170885556,0.04441846873173594
2011-04-11,-0.001684927707876871,8.56658104533281e-05,-0.003204520270301825,-0.0027933795200096867,-0.003377213584527139,-0.07162842753217691
2011-04-12,-0.014150130458963517,-0.009492708703707886,-0.009640943349867204,-0.007776699412055721,-0.01420368552606166,0.03013863773357439
2011-04-13,0.01056750787374039,0.0006042408458923898,0.0060951769579049575,0.00019023558283004505,0.006019070681169136,-0.009947337624341634
2011-04-14,-0.00437591060692355,0.0011539538969531637,-0.000470772976688405,8.367708489354087e-05,-0.01093567048546551,-0.038416075650118287
2011-04-15,0.0044398955214881575,0.004613674655665978,0.0016049195522613857,0.003925413018814217,0.00045586211604264903,-0.058389674247080525
2011-04-18,-0.021096938153406852,-0.011363001525194094,-0.010587242521675422,-0.011017851604204099,-0.024353843478755577,0.10704960835509136
2011-04-19,0.0017731929422468706,0.005340300471748938,0.0035059437482891642,0.005731170536519059,0.0033884415975466986,-0.06662735849056611
2011-04-20,0.02981540523728743,0.015227345384881907,0.02096199215579686,0.013514947256307863,0.022333286421288623,-0.04801010739102962
2011-04-21,0.006386960940026665,0.0042116695201321885,0.006297890796828964,0.00527678228385664,0.005090013228494561,-0.025215660252156602
2011-04-26,0.008364007084215253,0.0071469656802547465,0.009708714347542946,0.007372612842376114,0.006491181991598927,0.06330837304288628
2011-04-27,0.00658470260229671,0.007589284245882011,0.0078453133912193,0.006249847141191145,0.0075219195614593115,-0.01728553137003841
2011-04-28,0.009489600625193662,0.0057008775713054405,0.0009234344669608596,0.0035554238371831026,0.009316255488555969,-0.047557003257329034
2011-04-29,0.005249309702108684,0.0037004876157682443,0.0003516099013076701,0.002300662300080303,0.0019698075906322554,0.008891928864569243
2011-05-02,0.0017539751450410535,-0.00024820866179875445,-0.0032920929834310275,-0.001752710838356042,-0.0007837632212536194,0.0840677966101695
2011-05-03,-0.0035788031188664915,1.1666260329556977e-05,-0.007841945891290725,-0.003379303931766886,-0.0028249621296461136,0.044402751719824884
2011-05-04,-0.01690109132538109,-0.006553162131705426,-0.004712148861803822,-0.006855308807386384,-0.016121195819532863,0.022754491017964007
2011-05-05,0.00041087790739591235,-0.010956834094285495,-0.004776842440514684,-0.009069835295082984,-0.008631371341444982,0.06557377049180335
